,title,artist,url,participant,playlist_type
41,Forty-Five Years,Stan Rogers,youtube.com/watch?v=1Zg2sniQ0Ss&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=42,DFAI,relaxing
42,Don’t Give Up,Peter Gabriel,youtube.com/watch?v=5DumLW1hwr0&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=43,DFAI,relaxing
43,Peter Gabriel - Don't Give Up (ft. Kate Bush),Peter Gabriel,youtube.com/watch?v=VjEq-r2agqc&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=44,DFAI,relaxing
44,Superman's Song,Crash Test Dummies,youtube.com/watch?v=2VuZqi6EWa8&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=45,DFAI,relaxing
45,Be Careful of My Heart,Tracy Chapman,youtube.com/watch?v=yPpoZiDlNlg&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=46,DFAI,relaxing
46,Your New Twin Sized Bed,mmgt,youtube.com/watch?v=sZbY-Bktp1I&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=47,DFAI,relaxing
47,The Windmills of Your Mind - Noel Harrison,Noel Harrisonfan,youtube.com/watch?v=WEhS9Y9HYjU&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=48,DFAI,relaxing
48,Closer to Fine,The Indigo Girls,youtube.com/watch?v=atkVaKz9r5Y&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=49,DFAI,relaxing
49,I'm Not Afraid To Die,Gillian Welch,youtube.com/watch?v=c4vBXDNyhqg&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=50,DFAI,relaxing
50,Taxi,Harry Chapin,youtube.com/watch?v=Bj6F8IGcqgo&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=51,DFAI,relaxing
51,Train Wreck,James Arthur,youtube.com/watch?v=W1UNDLRsF8M&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=52,DFAI,relaxing
52,That's All,Bob Haymes,youtube.com/watch?v=lo54rfDRzmY&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=53,DFAI,relaxing
53,Wichita Lineman (Remastered 2001),Glen Campbell,youtube.com/watch?v=Q8P_xTBpAcY&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=54,DFAI,relaxing
54,Gentle On My Mind (Remastered 2001),Glen Campbell,youtube.com/watch?v=mfMnNqn-hKg&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=55,DFAI,relaxing
55,"Gentle On My Mind , Glen Campbell , 1967 Vinyl",Toni Davey,youtube.com/watch?v=VecunpIqlg0&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=56,DFAI,relaxing
56,By The Time I Get To Phoenix (Remastered 2001),Glen Campbell,youtube.com/watch?v=MkDKT0ngkFs&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=57,DFAI,relaxing
57,Praying,Pentatonix,youtube.com/watch?v=Qu5OJv0WMHA&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=58,DFAI,relaxing
58,Johnny Cash - Hurt,Johnny Cash,youtube.com/watch?v=8AHCfZTRGiI&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=59,DFAI,relaxing
59,Lost Cause,Beck,youtube.com/watch?v=luTKHZYHTFM&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=60,DFAI,relaxing
60,"Luciano Pavarotti sings ""Nessun dorma"" from Turandot (The Three Tenors in Concert 1994)",Warner Classics,youtube.com/watch?v=cWc7vYjgnTs&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=61,DFAI,relaxing
61,Nightswimming,remhq,youtube.com/watch?v=iyb1Mc0s6mI&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=62,DFAI,relaxing
62,Chava Ballet Sequence,John Williams,youtube.com/watch?v=FDKIunUNW3A&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=63,DFAI,relaxing
63,"Judy Garland sings ""April Showers"", finale from ""GE Theatre"" (1956)",ENTERTAINMENT BUFF,youtube.com/watch?v=zsfXi5BKkNo&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=64,DFAI,relaxing
64,Why Me,Kris Kristofferson,youtube.com/watch?v=DzVycgM8XHQ&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=65,DFAI,relaxing
65,"Di Capua, Mazzucchi: 'O sole mio (Arr. Chiaramello)",Luciano Pavarotti,youtube.com/watch?v=Dyjs8VCJAXk&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=66,DFAI,relaxing
66,Lava,Na Palapalai,youtube.com/watch?v=GurOYR8fSPQ&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=67,DFAI,relaxing
67,Laughter In The Rain,Neil Sedaka,youtube.com/watch?v=WpQ2N8CGBPI&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=68,DFAI,relaxing
68,Laughter In The Rain,Neil Sedaka,youtube.com/watch?v=WpQ2N8CGBPI&list=PLZEl0b5BNrnE51RbEEUXGYGlnzb1N09FR&index=69,DFAI,relaxing
0,If I Had a Hammer,"Peter, Paul & Mary",youtube.com/watch?v=elgp_upEHIo&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=1,LOLE,energizing
1,I Feel the Earth Move,Carole King,youtube.com/watch?v=w5yK1EpMV0U&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=2,LOLE,energizing
2,[You Make Me Feel Like] A Natural Woman [45 Version],Aretha Franklin,youtube.com/watch?v=Ay6oJZQ0Y4w&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=3,LOLE,energizing
3,Chain of Fools (Mono),Aretha Franklin,youtube.com/watch?v=OJz5po07RuM&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=4,LOLE,energizing
4,Cecilia,Paul Simon,youtube.com/watch?v=sf7r5YfTRf4&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=5,LOLE,energizing
5,Aquarius,Sasha Allen,youtube.com/watch?v=5F79l--dNbA&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=6,LOLE,energizing
6,Manchester England,Gavin Creel,youtube.com/watch?v=ahFuY6DMAzw&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=7,LOLE,energizing
7,Ain't Got No Grass,Various Artists,youtube.com/watch?v=o8Yjv9bw8xw&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=8,LOLE,energizing
8,Air,Various Artists,youtube.com/watch?v=iFudDP8P3-0&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=9,LOLE,energizing
9,Hare Krishna / Be-In,Various Artists,youtube.com/watch?v=KRvDyAyoUM8&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=10,LOLE,energizing
10,California Dreamin',The Mamas & The Papas,youtube.com/watch?v=K59mWngm4jQ&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=11,LOLE,energizing
11,Creeque Alley,The Mamas & The Papas,youtube.com/watch?v=7ccDdIuJpOE&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=12,LOLE,energizing
12,Have You Ever Seen The Rain,Creedence Clearwater Revival,youtube.com/watch?v=wJZf99CX9e8&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=13,LOLE,energizing
13,I Heard It Through The Grapevine,Creedence Clearwater Revival,youtube.com/watch?v=jCfUxn2VMT8&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=14,LOLE,energizing
14,Proud Mary,Creedence Clearwater Revival,youtube.com/watch?v=B7qaxICoPEY&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=15,LOLE,energizing
15,Bad Moon Rising,Creedence Clearwater Revival,youtube.com/watch?v=SuRCxakQt-c&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=16,LOLE,energizing
16,Who'll Stop The Rain,Creedence Clearwater Revival,youtube.com/watch?v=obv6wkMBXt0&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=17,LOLE,energizing
17,M.T.A.,The Kingston Trio,youtube.com/watch?v=7Tc1GUXxr2o&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=18,LOLE,energizing
18,Greenback Dollar,The Kingston Trio,youtube.com/watch?v=BeTQ_E6efqU&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=19,LOLE,energizing
19,Wouldn't It Be Nice (Mono / Remastered),The Beach Boys,youtube.com/watch?v=3y44BJgkdZs&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=20,LOLE,energizing
20,Good Vibrations (Remastered 2001),The Beach Boys,youtube.com/watch?v=pOkSQH5Dlkk&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=21,LOLE,energizing
21,Baby Love,The Supremes,youtube.com/watch?v=kljZ6APQXqc&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=22,LOLE,energizing
22,You Can't Hurry Love (Mono),The Supremes,youtube.com/watch?v=nq_TX5ZR0rU&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=23,LOLE,energizing
23,"Tchaikovsky: Overture 1812, Op. 49 - Largo - Allegro giusto",Berlin Philharmonic Orchestra,youtube.com/watch?v=pgXrrFt-Uzs&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=24,LOLE,energizing
24,Ben Forster - Phantom of the Opera 30th Anniversary encore - 9 October 2016,Ben Forster Base,youtube.com/watch?v=fWN6ypnH0ro&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=25,LOLE,energizing
25,Memory (Reprise),Andrew Lloyd Webber Musicals,youtube.com/watch?v=TTQwmQX82Qc&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=26,LOLE,energizing
26,Think of Me -  Emmy Rossum | Andrew Lloyd Webber’s The Phantom of the Opera Soundtrack (Movie Clip),The Phantom of the Opera,youtube.com/watch?v=XfTgCPUJwRk&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=27,LOLE,energizing
27,Sarah Brightman - Dust in the wind.,Countrynies,youtube.com/watch?v=7roqDIv2kUg&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=28,LOLE,energizing
28,All I Ask Of You,Andrew Lloyd Webber Musicals,youtube.com/watch?v=OltUgiF7foA&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=29,LOLE,energizing
29,ERA - Divano (Official Video),ERA,youtube.com/watch?v=QllvHZW33dE&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=30,LOLE,energizing
30,Appalachian Spring,New York Philharmonic,youtube.com/watch?v=8e3rVcSy3IQ&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=31,LOLE,energizing
31,"Symphony No. 9 in D Minor, Op. 125, ""Choral"": IV. Presto - Allegro assai - Choral Finale (Ode...",London Symphony Orchestra,youtube.com/watch?v=oPQbCIjmEPU&list=PLZEl0b5BNrnGwfBBVx3HPq9TpriMfbcow&index=32,LOLE,energizing
0,The Sound of Silence,Simon & Garfunkel,youtube.com/watch?v=9O9DaZUS_EU&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=1,LOLE,relaxing
1,Blowin' in the Wind,"Peter, Paul & Mary",youtube.com/watch?v=33x39rRDGz0&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=2,LOLE,relaxing
2,"I Dreamed A Dream (From ""Les Mis'erables"")",Aretha Franklin,youtube.com/watch?v=hYt_orMqJas&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=3,LOLE,relaxing
3,"I Dreamed A Dream (From ""Les Misérables"")",Anne Hathaway,youtube.com/watch?v=g0cDp07uYP0&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=4,LOLE,relaxing
4,Suzanne,Judy Collins,youtube.com/watch?v=F3WOAqtRRvQ&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=5,LOLE,relaxing
5,Both Sides Now,Judy Collins,youtube.com/watch?v=0qlJ_Nx5b9o&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=6,LOLE,relaxing
6,Send in the Clowns,Judy Collins,youtube.com/watch?v=iNR5HIJhIjI&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=7,LOLE,relaxing
7,Someday Soon,Judy Collins,youtube.com/watch?v=GKNFnkuoxnQ&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=8,LOLE,relaxing
8,The First Time Ever I Saw Your Face,"Peter, Paul & Mary",youtube.com/watch?v=M_mEOGDVcD4&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=9,LOLE,relaxing
9,500 Miles,"Peter, Paul & Mary",youtube.com/watch?v=fWhktSucgsU&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=10,LOLE,relaxing
10,Where Have All the Flowers Gone,"Peter, Paul & Mary",youtube.com/watch?v=jb2GiMSXJsg&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=11,LOLE,relaxing
11,Annie's Song,John Denver,youtube.com/watch?v=TpQQlJOQszA&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=12,LOLE,relaxing
12,Fire and Rain,James Taylor,youtube.com/watch?v=N8u8tASPtwg&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=13,LOLE,relaxing
13,You've Got a Friend,James Taylor,youtube.com/watch?v=5_r6yp8xGa0&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=14,LOLE,relaxing
14,Carolina In My Mind,James Taylor,youtube.com/watch?v=S4epDV7xr6Q&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=15,LOLE,relaxing
15,Will You Love Me Tomorrow (Live At The Troubadour / 2007),Carole King,youtube.com/watch?v=dGXy0hp6z4s&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=16,LOLE,relaxing
16,Bridge over Troubled Water,Aretha Franklin,youtube.com/watch?v=pWwaMcj5gqQ&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=17,LOLE,relaxing
17,I Don't Know How To Love Him,Andrew Lloyd Webber Musicals,youtube.com/watch?v=IpaICE2AARE&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=18,LOLE,relaxing
18,Easy To Be Hard,Caissie Levy,youtube.com/watch?v=p5qKrYbFe44&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=19,LOLE,relaxing
19,Yesterday (Remastered 2009),The Beatles,youtube.com/watch?v=NrgmdOz227I&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=20,LOLE,relaxing
20,Something (Remastered 2009),The Beatles,youtube.com/watch?v=VWO3nEuWo4k&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=21,LOLE,relaxing
21,Donna Donna,Joan Baez,youtube.com/watch?v=TjQCFwd6JuI&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=22,LOLE,relaxing
22,The Night They Drove Old Dixie Down,Joan Baez,youtube.com/watch?v=IueqU0JMkdI&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=23,LOLE,relaxing
23,Sad-Eyed Lady Of The Low Lands,Joan Baez,youtube.com/watch?v=cVvK0Yoj4fk&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=24,LOLE,relaxing
24,House Of The Rising Sun,Joan Baez,youtube.com/watch?v=KBZ68wHvFd8&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=25,LOLE,relaxing
25,Stand by Me,Ben E. King,youtube.com/watch?v=b-D5yAAXYng&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=26,LOLE,relaxing
26,[Sittin' On] The Dock of the Bay,Otis Redding,youtube.com/watch?v=SQJwPcZvuA8&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=27,LOLE,relaxing
27,Dream A Little Dream Of Me,The Mamas & The Papas,youtube.com/watch?v=v8I5vDewcZo&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=28,LOLE,relaxing
28,Dedicated To The One I Love,The Mamas & The Papas,youtube.com/watch?v=YSNsG6glf_U&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=29,LOLE,relaxing
29,Candle In The Wind (Remastered 2014),Elton John,youtube.com/watch?v=MYU3F8uUGiw&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=30,LOLE,relaxing
30,Where Have All The Flowers Gone,The Kingston Trio,youtube.com/watch?v=5HcKLLQlUT4&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=31,LOLE,relaxing
31,God Only Knows (Mono / 1997 Remastered),The Beach Boys,youtube.com/watch?v=CWPo5SC3zik&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=32,LOLE,relaxing
32,The Hammer Song,The Weavers,youtube.com/watch?v=2MIa4v9SmSo&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=33,LOLE,relaxing
33,Goodnight Irene,The Weavers,youtube.com/watch?v=TZWdYP1RPwE&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=34,LOLE,relaxing
34,"Guantanamera (Live At Carnegie Hall / New York, NY / May 2 1963)",The Weavers,youtube.com/watch?v=RjNQyAwNHCk&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=35,LOLE,relaxing
35,Kumbaya,The Weavers,youtube.com/watch?v=JwtoQ2Dndpw&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=36,LOLE,relaxing
36,The House Of The Rising Son,The Weavers,youtube.com/watch?v=viAuyfht1a4&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=37,LOLE,relaxing
37,O Mio Babbino Caro,Maria Callas,youtube.com/watch?v=VJu9jO-F_x4&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=38,LOLE,relaxing
38,André Rieu & Amira - O Mio Babbino Caro,André Rieu,youtube.com/watch?v=s9PQ7qPkluM&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=39,LOLE,relaxing
39,Ave Maria,Amira Willighagen,youtube.com/watch?v=mvRWKd7E1DA&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=40,LOLE,relaxing
40,Nessun Dorma (from 'Turandot'),Amira Willighagen,youtube.com/watch?v=JxKziLeaIgc&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=41,LOLE,relaxing
41,Amazing Grace,Judy Collins,youtube.com/watch?v=G3G-suuZgK4&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=42,LOLE,relaxing
42,Sweet Woman,Cris Williamson,youtube.com/watch?v=fbqYKBLA19Q&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=43,LOLE,relaxing
43,Sister,Cris Williamson,youtube.com/watch?v=9SLgtPGjRxs&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=44,LOLE,relaxing
44,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Yo-Yo Ma,youtube.com/watch?v=-4WUHJRhvrM&list=PLZEl0b5BNrnFENbiLaXsUNFFBjbLxYwC8&index=45,LOLE,relaxing
0,I Love Music,The O'Jays,youtube.com/watch?v=N7ZDCHoSThk&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=1,GCAS,energizing
1,Message In Our Music,The O'Jays,youtube.com/watch?v=TmR8tBAYoDU&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=2,GCAS,energizing
2,When the World's at Peace,The O'Jays,youtube.com/watch?v=4dP3ik52Gqg&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=3,GCAS,energizing
3,The O'Jays - For The Love of Money (Official Audio),The O'Jays,youtube.com/watch?v=GXE_n2q08Yw&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=4,GCAS,energizing
4,Put Our Heads Together,The O'Jays,youtube.com/watch?v=nCBOHnYiP8o&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=5,GCAS,energizing
5,Ain't Too Proud To Beg,The Temptations,youtube.com/watch?v=8fguIehzYQo&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=6,GCAS,energizing
6,Curtis Mayfield - Pusherman (Official Audio),RHINO,youtube.com/watch?v=xatZALKiI8A&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=7,GCAS,energizing
7,Ohio Players - Fire • TopPop,TopPop,youtube.com/watch?v=zqsYNc_M988&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=8,GCAS,energizing
8,Jacksons ft. Michael Jackson - Shake Your Body (Down To The Ground) • TopPop,TopPop,youtube.com/watch?v=kldVOhKe4rg&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=9,GCAS,energizing
9,Lakeside - Fantastic Voyage (Official Music Video),UnidiscMusic,youtube.com/watch?v=-1YjmXSyHa8&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=10,GCAS,energizing
10,"Earth, Wind & Fire - Shining Star (Official Audio)",Earth Wind & Fire,youtube.com/watch?v=Zu9a29UR2dU&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=11,GCAS,energizing
11,ZZ Hill - Down Home Blues (Lyric Video),malacomg,youtube.com/watch?v=lxWXoiGybTA&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=12,GCAS,energizing
12,"You're The First, The Last, My Everything",Barry White,youtube.com/watch?v=1g6GTmHAPbY&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=13,GCAS,energizing
13,Free,파워볼에비츄22,youtube.com/watch?v=5FCtfKQCHSU&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=14,GCAS,energizing
14,Expressway (To Your Heart),The Soul Survivors,youtube.com/watch?v=dMTlQeth_WQ&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=15,GCAS,energizing
15,Fight The Power,Channel ZERO,youtube.com/watch?v=jRJKjiCtVco&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=16,GCAS,energizing
16,911 Is A Joke,Channel ZERO,youtube.com/watch?v=_YI_wUtA0Rk&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=17,GCAS,energizing
17,Don't Sweat The Technique,Eric B. & Rakim,youtube.com/watch?v=mAgK_qOduIQ&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=18,GCAS,energizing
18,Follow The Leader,Eric B. & Rakim,youtube.com/watch?v=EzdspQzOxUk&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=19,GCAS,energizing
19,Shake Your Body (Down to the Ground),The Jacksons,youtube.com/watch?v=vAZA6oNEWZg&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=20,GCAS,energizing
20,Lady Marmalade,Patti LaBelle,youtube.com/watch?v=51WQTGH1ixs&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=21,GCAS,energizing
21,Thriller,Michael Jackson,youtube.com/watch?v=Z85lxckrtzg&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=22,GCAS,energizing
22,Stomp,God's Property,youtube.com/watch?v=TLQHxhaRNPI&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=23,GCAS,energizing
23,Who's Making Love,Johnnie Taylor,youtube.com/watch?v=KeSZPqvE2Ks&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=24,GCAS,energizing
24,Superfly,Curtis Mayfield,youtube.com/watch?v=vTWZ2e0sLaQ&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=25,GCAS,energizing
25,P-Funk (Wants To Get Funked Up),Parliament,youtube.com/watch?v=f_R3c2TIV-E&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=26,GCAS,energizing
26,Mothership Connection (Star Child),Parliament,youtube.com/watch?v=kvyNe7f7WhA&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=27,GCAS,energizing
27,Paid In Full,Eric B. & Rakim,youtube.com/watch?v=lQl6M1pAhi8&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=28,GCAS,energizing
28,Hypnotize (2014 Remaster),The Notorious B.I.G.,youtube.com/watch?v=H9NuWEeODew&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=29,GCAS,energizing
29,Papa Don't Take No Mess,James Brown,youtube.com/watch?v=T0QQUps8954&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=30,GCAS,energizing
30,Get On The Good Foot (Pt.1 & 2),James Brown,youtube.com/watch?v=KzlxUHUKlrA&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=31,GCAS,energizing
31,California Love (Original Version),2Pac,youtube.com/watch?v=LRt6TdSvHag&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=32,GCAS,energizing
32,P.Y.T. (Pretty Young Thing),Michael Jackson,youtube.com/watch?v=y32ejtuxSjM&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=33,GCAS,energizing
33,Billie Jean,Michael Jackson,youtube.com/watch?v=Kr4EQDVETuA&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=34,GCAS,energizing
34,Juicy (2008 Remaster),The Notorious B.I.G.,youtube.com/watch?v=ZLKPLLS0JL4&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=35,GCAS,energizing
35,Changes,2Pac,youtube.com/watch?v=xg3J5slvB-k&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=36,GCAS,energizing
36,Superstition,Stevie Wonder,youtube.com/watch?v=egqv1mtos6A&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=37,GCAS,energizing
37,Empire State Of Mind,JAY-Z,youtube.com/watch?v=_ydMlTassYc&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=38,GCAS,energizing
38,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,youtube.com/watch?v=6To0fvX_wFA&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=39,GCAS,energizing
39,"You're The First, The Last, My Everything",Barry White,youtube.com/watch?v=1g6GTmHAPbY&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=40,GCAS,energizing
40,You Met Your Match,Stevie Wonder,youtube.com/watch?v=lBTfK_PDHQo&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=41,GCAS,energizing
41,Living For The City,Stevie Wonder,youtube.com/watch?v=ghLWjyOOLno&list=PLZEl0b5BNrnFZivilbIDOPTYzyeELeaso&index=42,GCAS,energizing
